1-t,2-t,label
-1.745844,-1.2013307,postwar
10.770784,59.668278,postwar
-33.58386,5.4655914,18th-century_style
-14.370194,45.975754,postwar
-46.351208,56.507088,postwar
-18.661589,41.521088,interwar
-6.01762,54.3019,postwar
-15.241698,-86.57035,late_19th-century_style
-22.88212,-3.4750159,late_19th-century_style
-1.3929665,-0.63365525,postwar
-3.3043077,92.27463,postwar
-18.68358,-83.151596,postwar
-23.70785,32.63308,revival
27.76083,89.57491,postwar
-14.613933,46.834274,postwar
-2.370388,-0.8858091,postwar
9.901702,54.715397,interwar
16.379444,15.407348,postwar
-9.405986,103.761,postwar
-15.867099,77.03473,postwar
-22.549597,86.136055,postwar
-31.351479,48.98721,interwar
9.578972,12.640474,contemporary
-34.961773,46.168602,revival
16.861963,48.694885,postwar
-38.466396,56.092297,interwar
-3.2586894,92.26465,postwar
-17.14183,54.878197,postwar
-6.9608517,-19.349302,early_19th-century_style
-23.443733,47.943863,contemporary
17.096954,88.094315,postwar
27.30893,64.96993,postwar
2.6470518,12.899526,postwar
-9.122301,-23.780375,revival
-24.253565,96.02452,postwar
-10.403584,72.13005,postwar
-16.141315,48.38771,postwar
-15.29823,-66.06667,late_19th-century_style
-30.584255,36.751568,revival
0.8926775,91.17746,postwar
-19.320227,93.72716,postwar
35.979507,20.72289,postwar
-52.186954,-24.935398,late_19th-century_style
-30.807411,-80.16088,late_19th-century_style
-31.519732,5.422949,late_19th-century_style
-43.77964,75.71817,revival
-16.608587,33.521225,postwar
-3.2586894,92.26465,postwar
4.386408,50.578316,postwar
0.7946395,55.054432,postwar
-45.450787,-84.81818,postwar
-26.38464,-57.392014,postwar
33.63954,91.39371,contemporary
0.9601134,73.65817,contemporary
17.274767,52.152634,postwar
0.828751,12.089596,contemporary
-20.886196,81.8692,postwar
4.945587,49.635468,postwar
26.70643,72.70675,postwar
46.85485,24.699802,postwar
23.697374,43.587456,postwar
3.9230468,49.33948,postwar
-19.215532,38.996304,postwar
-25.845436,-80.41772,late_19th-century_style
29.000046,33.404366,contemporary
2.50855,60.71402,postwar
-3.2437367,44.350346,postwar
33.63814,91.39117,contemporary
-6.1019397,-80.289246,postwar
33.63954,91.39371,contemporary
33.638103,91.39242,contemporary
-22.563139,86.13466,postwar
19.013018,52.944477,postwar
-32.95335,89.240555,postwar
26.665377,72.715,postwar
11.688579,58.51623,postwar
3.9230273,49.339485,postwar
-55.735985,46.860653,revival
9.191524,53.162735,interwar
15.94701,51.109592,postwar
-18.177368,24.744053,postwar
15.946829,51.109596,postwar
-18.177021,24.744919,postwar
40.77354,53.158794,postwar
-3.740469,45.772137,interwar
-32.86283,79.58849,postwar
-33.07071,88.9464,postwar
40.77354,53.158794,postwar
-32.95335,89.240555,postwar
-32.86283,79.58849,postwar
-26.809704,37.19612,late_19th-century_style
-20.577028,88.23588,postwar
-3.2433395,44.350693,postwar
-24.021864,-18.41101,late_19th-century_style
2.9493546,9.909487,postwar
-24.314358,-9.944328,late_19th-century_style
2.7900958,12.9412985,postwar
-3.7953691,82.76605,postwar
-7.8458624,96.25905,postwar
-7.8458624,96.25905,postwar
2.2131615,13.796943,revival
2.2131615,13.796943,revival
2.2131615,13.796943,revival
-5.438375,28.134323,postwar
2.6279955,13.352632,revival
3.1960568,9.866025,postwar
10.273243,48.816006,postwar
1.1802996,15.372588,late_19th-century_style
3.1966515,9.866651,postwar
10.273243,48.816006,postwar
3.127914,9.662469,postwar
2.8013225,12.94695,postwar
17.579641,15.724299,postwar
17.579641,15.724299,postwar
16.447908,15.413785,postwar
15.667102,14.937043,revival
16.447908,15.413785,postwar
16.224487,15.347005,postwar
2.9493546,9.909487,postwar
16.224487,15.347005,postwar
2.9493546,9.909487,postwar
-17.558483,22.010334,postwar
-28.303997,-59.109283,postwar
15.668839,14.937538,revival
-17.558813,22.014772,postwar
-26.384249,-57.394497,postwar
8.98366,53.1617,interwar
-42.755512,-49.156445,early_19th-century_style
-3.2586894,92.26465,postwar
-9.978859,-73.991745,postwar
-25.443745,40.247955,revival
19.219633,52.67472,postwar
-14.293096,-49.768715,postwar
3.9600294,50.677647,postwar
-26.827795,98.56034,postwar
0.3903871,11.42375,revival
10.716549,59.22029,postwar
-26.828453,98.55956,postwar
10.398782,59.341324,postwar
10.717188,59.22082,postwar
0.39046723,11.4268055,revival
11.508782,56.695232,revival
0.82787913,12.08982,contemporary
11.508671,56.6961,revival
1.0390239,11.506614,contemporary
0.82912123,12.089469,contemporary
0.27014753,11.090715,revival
1.0383874,11.506213,contemporary
40.32588,53.60148,postwar
40.16469,53.41877,postwar
40.32588,53.60148,postwar
39.85844,53.20607,postwar
-14.999482,46.301247,postwar
-26.76796,37.1907,late_19th-century_style
-16.247925,79.789505,postwar
4.4063582,50.552002,postwar
-14.999482,46.301247,postwar
-15.257395,47.385593,postwar
-15.257395,47.385593,postwar
-14.613933,46.834274,postwar
-14.655665,47.036552,postwar
-14.613933,46.834274,postwar
-0.9626531,44.668392,postwar
-14.656139,47.035854,postwar
-14.656139,47.035854,postwar
-14.998266,46.29869,postwar
-0.9685668,44.668392,postwar
-0.9685668,44.668392,postwar
-16.309998,48.116993,postwar
-16.305677,48.12327,postwar
-16.305677,48.12327,postwar
-16.140852,48.387398,postwar
-16.141315,48.38771,postwar
-16.141315,48.38771,postwar
-16.141315,48.38771,postwar
-16.141315,48.38771,postwar
-16.140852,48.387398,postwar
-15.257395,47.385593,postwar
-23.072676,-73.02417,late_19th-century_style
-28.940289,-82.1112,late_19th-century_style
-23.073828,-73.02528,late_19th-century_style
-28.940289,-82.1112,late_19th-century_style
-11.179071,21.852915,revival
-7.084877,79.91738,postwar
-24.19651,-14.795192,late_19th-century_style
-3.4577491,49.95782,postwar
-25.685709,-54.14765,contemporary
10.469918,50.198322,postwar
-23.118677,85.95449,postwar
-46.325237,51.656925,late_19th-century_style
14.431339,14.694704,revival
-16.34413,79.8522,postwar
-18.887072,74.973434,postwar
-18.228884,39.127537,interwar
-28.249065,91.467606,revival
-13.422697,46.8868,postwar
10.433277,59.286785,postwar
-4.5101633,61.357452,late_19th-century_style
-16.572174,47.36742,revival
11.391312,58.548843,postwar
-4.517867,61.350967,postwar
-16.572489,47.365944,revival
10.429008,59.287685,postwar
10.770784,59.668278,postwar
10.904974,58.704506,postwar
11.3912325,58.55076,postwar
11.512059,58.44768,postwar
11.453969,56.832134,postwar
10.904622,58.703423,postwar
10.398782,59.341324,postwar
12.546617,59.98978,postwar
12.54695,59.99208,postwar
11.835291,58.75826,postwar
12.079556,60.240776,postwar
11.5127325,60.52326,postwar
11.835539,58.756546,postwar
12.079556,60.240776,postwar
38.577213,54.11861,postwar
38.50507,54.171474,postwar
40.16469,53.41877,postwar
38.571102,54.121025,postwar
40.16469,53.41877,postwar
40.93954,53.52553,postwar
40.93954,53.52553,postwar
41.08104,53.524906,postwar
40.77354,53.158794,postwar
21.538424,59.84334,postwar
41.08104,53.524906,postwar
40.77354,53.158794,postwar
40.77354,53.158794,postwar
39.85844,53.20607,postwar
39.85844,53.20607,postwar
41.198193,53.611317,postwar
41.198193,53.611317,postwar
-3.4577897,49.958183,postwar
-7.806573,-81.18172,postwar
-7.8069787,-81.180725,postwar
-7.8069787,-81.180725,postwar
-7.806573,-81.18172,postwar
-22.965488,-79.5323,early_19th-century_style
0.96036816,73.65613,contemporary
0.9605263,73.65875,contemporary
-22.516117,-94.337425,contemporary
-16.323494,79.81815,postwar
35.979507,20.72289,postwar
35.978638,20.722506,postwar
35.979507,20.72289,postwar
-1.1373594,-7.7522225,revival
35.978638,20.722506,postwar
-39.28749,-92.64027,early_19th-century_style
-100.744736,-47.59037,late_19th-century_style
-39.28749,-92.64027,early_19th-century_style
-1.1432406,-7.750207,revival
-1.143224,-7.7504134,revival
-20.705536,-82.99429,early_19th-century_style
16.991657,50.160107,contemporary
-1.1373594,-7.7522225,revival
-20.708914,-82.991234,early_19th-century_style
16.968033,50.201378,contemporary
38.409286,19.470636,postwar
38.409454,19.47075,postwar
10.425088,96.361,postwar
10.424062,96.35878,postwar
37.74876,19.319273,postwar
10.4250145,96.35977,postwar
10.423144,96.36241,postwar
37.748436,19.319567,postwar
37.748413,19.319334,postwar
-19.435959,41.08291,postwar
15.8269615,101.55593,postwar
-18.112171,-88.39585,postwar
2.508407,60.712605,postwar
-19.435476,41.082108,postwar
15.830323,101.56476,postwar
-16.399227,79.929794,postwar
29.133469,33.484066,postwar
-17.08791,44.007374,postwar
4.9512773,49.626892,postwar
-15.15973,-77.2608,early_19th-century_style
-16.588661,79.58557,postwar
46.868904,24.674889,postwar
2.9359028,15.0034685,postwar
2.9359028,15.0034685,postwar
-30.648901,8.639495,interwar
-30.648901,8.639495,interwar
-32.913403,-68.574326,late_19th-century_style
-15.398552,-67.31414,late_19th-century_style
3.516842,15.763319,postwar
4.3184547,15.56844,postwar
16.3561,17.311478,contemporary
4.3172264,15.574003,postwar
3.524005,15.755066,postwar
-32.95335,89.240555,postwar
3.5167847,15.763209,postwar
-35.560455,89.137856,revival
32.20321,48.216187,interwar
-20.887732,81.86819,postwar
46.86583,24.6694,postwar
-19.192522,-74.558754,late_19th-century_style
-16.539074,79.614746,postwar
-14.479628,-81.35351,late_19th-century_style
4.763777,55.949066,postwar
-15.204672,89.99699,postwar
-20.413372,83.63084,postwar
-53.44887,78.01248,postwar
-16.441954,80.14066,postwar
-19.158096,39.00014,postwar
-75.523994,-32.83484,late_19th-century_style
-14.00046,98.060936,postwar
0.38329163,53.107918,postwar
-16.00529,52.795704,postwar
-5.6267138,44.392303,postwar
-25.36848,97.60077,postwar
-5.6266174,44.393276,postwar
-25.349348,97.60064,postwar
19.219633,52.67472,postwar
-16.329782,79.80786,postwar
4.943118,49.63821,postwar
-72.4551,30.11733,late_19th-century_style
23.698074,43.585533,postwar
27.754124,66.51335,postwar
27.308916,64.970924,postwar
26.825298,66.41256,postwar
26.82448,66.41289,postwar
27.310406,64.969086,postwar
26.825298,66.41256,postwar
-15.2204075,21.95259,postwar
27.37473,64.48205,postwar
16.723635,58.435017,postwar
16.722374,58.438156,postwar
27.588263,65.49504,postwar
27.574453,65.53495,postwar
27.589006,65.50645,postwar
-18.541338,-90.69532,early_19th-century_style
27.578913,65.530655,postwar
-18.878807,88.80455,postwar
-50.60341,-87.51462,early_19th-century_style
-3.84204,-0.6511581,late_19th-century_style
-3.843178,-0.6508761,late_19th-century_style
-3.84327,-0.6509759,late_19th-century_style
-13.911192,-3.9326603,postwar
-50.60341,-87.51462,early_19th-century_style
-1.3563693,-0.5896053,postwar
-1.753358,-0.75474876,postwar
-2.5481138,-1.4661853,postwar
-1.3563693,-0.5896053,postwar
18.322027,32.163666,postwar
-26.307245,-85.238106,early_19th-century_style
-4.1999955,-0.080743216,revival
-50.60341,-87.51462,early_19th-century_style
-2.111758,-0.6149675,postwar
-26.307245,-85.238106,early_19th-century_style
-4.2090807,-0.09012212,revival
-8.792142,15.638594,postwar
-2.111758,-0.6149675,postwar
-2.567025,-1.4783666,postwar
-15.68581,-86.23782,revival
-16.892536,-84.57399,postwar
-15.289859,-68.08389,late_19th-century_style
-25.562069,-83.994316,postwar
-16.893356,-84.5764,postwar
-1.631203,-0.7517479,postwar
-1.3736126,-0.6326657,postwar
-1.6369616,-0.758767,postwar
-1.3736126,-0.6326657,postwar
-14.864157,-87.18161,late_19th-century_style
-15.457994,-85.32916,postwar
-15.457994,-85.32916,postwar
-1.7426789,-1.1312963,postwar
-1.7429202,-1.1311022,postwar
-3.4057143,-0.41871998,postwar
-2.273456,0.09953985,contemporary
-2.0153031,-2.1891043,postwar
-1.4661372,81.901855,postwar
-2.2217326,0.12674886,postwar
-2.0182233,-2.1874652,postwar
-1.8319423,-0.7678844,postwar
-1.8295199,-0.77648085,postwar
-2.6581485,1.1024044,postwar
15.487272,10.145408,revival
-2.6611738,1.1086509,postwar
15.48728,10.145398,revival
-15.241647,-86.57028,late_19th-century_style
-15.242852,-86.56747,late_19th-century_style
18.8617,75.80741,postwar
-2.6611738,1.1086509,postwar
-3.8840773,1.4994727,postwar
20.428339,29.015516,postwar
4.9551773,49.6277,postwar
-6.1758275,39.679333,interwar
-32.95335,89.240555,postwar
-20.577028,88.23588,postwar
9.191524,53.162735,interwar
4.419745,50.566193,postwar
-22.552065,86.13769,postwar
-53.4413,78.00637,postwar
10.476127,50.24488,postwar
32.20321,48.216187,interwar
-18.763794,50.330246,postwar
-17.632858,-90.49787,early_19th-century_style
-3.244843,44.350597,postwar
-3.9929178,92.142365,postwar
13.288325,10.4214525,contemporary
-23.395752,-25.815779,interwar
-24.198076,-14.795344,late_19th-century_style
9.191524,53.162735,interwar
-9.978859,-73.991745,postwar
-22.351994,-59.82311,postwar
2.9447794,81.79565,postwar
-1.0039262,42.974907,postwar
-22.351994,-59.82311,postwar
-22.974781,-90.711914,postwar
-22.97502,-90.71328,postwar
-0.52953637,59.832897,postwar
-17.083181,44.00906,postwar
2.9446936,81.7909,postwar
-22.867527,-89.03075,early_19th-century_style
-19.998037,83.83128,postwar
-23.550146,-60.132114,postwar
-1.2845379,42.7209,postwar
-1.2845147,42.718315,postwar
-1.0035986,42.974937,postwar
-22.867527,-89.03075,early_19th-century_style
-22.64832,-89.06328,early_19th-century_style
-3.4143007,40.628258,postwar
-24.009373,-91.144966,contemporary
2.9478576,81.792656,postwar
-24.008738,-91.147514,contemporary
-17.336035,67.29043,postwar
-1.2580234,42.57726,postwar
-1.2586218,42.576878,postwar
-1.258136,42.576645,postwar
-1.0037705,42.974873,postwar
-0.96936065,42.996006,postwar
-3.3038125,92.273384,postwar
14.431713,14.694932,revival
-28.727777,91.35002,postwar
11.963072,65.999725,postwar
26.70643,72.70675,postwar
28.86178,35.902348,postwar
-25.845436,-80.41772,late_19th-century_style
9.164298,53.14021,interwar
-14.3481865,-8.778129,revival
-84.432,46.788235,late_19th-century_style
14.251882,24.9605,postwar
14.251882,24.9605,postwar
9.323977,11.344322,contemporary
9.324983,11.34203,contemporary
-84.432,46.788235,late_19th-century_style
14.547198,24.01292,contemporary
14.28363,24.798439,contemporary
-61.314568,47.352997,revival
14.28363,24.798439,contemporary
5.297438,9.341957,contemporary
5.297914,9.341877,contemporary
37.35723,-36.7187,contemporary
14.215089,24.828032,contemporary
14.251882,24.9605,postwar
37.35723,-36.7187,contemporary
18.81658,51.219387,contemporary
-17.14045,54.886105,postwar
-10.612805,-73.92337,postwar
-8.720489,58.109596,postwar
-1.25842,42.578037,postwar
-3.9935107,92.140274,postwar
10.472958,50.246273,postwar
0.16496354,38.422688,postwar
-8.158731,-80.447945,postwar
-6.6974826,34.331654,postwar
-31.51781,5.4236503,late_19th-century_style
-22.855371,40.299503,late_19th-century_style
-31.519732,5.422949,late_19th-century_style
-31.519667,5.4235992,late_19th-century_style
-22.194427,39.966225,postwar
-22.194448,39.964504,postwar
-23.6374,39.698433,late_19th-century_style
-23.6374,39.698433,late_19th-century_style
11.900156,87.58049,postwar
13.471436,63.45825,postwar
-22.5116,37.868107,late_19th-century_style
13.471436,63.45825,postwar
-22.494877,37.86782,late_19th-century_style
-16.91049,47.889355,revival
-16.915266,47.890373,revival
-16.914978,47.889378,revival
-45.450787,-84.81818,postwar
-5.120643,81.61202,postwar
-16.914885,47.889496,revival
-30.581638,36.754173,revival
-22.861305,40.31297,postwar
12.962818,63.359394,postwar
-5.1208878,81.608574,postwar
-30.58166,36.75414,revival
12.968272,63.3676,postwar
-5.472264,82.23377,postwar
-5.2906394,82.41572,postwar
-0.5280165,59.833122,postwar
-19.25864,-93.380104,contemporary
-19.257084,-93.380615,contemporary
9.191524,53.162735,interwar
10.469918,50.198322,postwar
-25.920881,-66.81132,interwar
3.999713,13.124369,contemporary
-15.8921995,-65.6703,late_19th-century_style
4.5405846,13.455557,postwar
-15.893826,-65.67673,late_19th-century_style
5.768203,7.9908533,contemporary
0.09443938,15.032489,postwar
0.09443938,15.032489,postwar
2.668188,14.594426,postwar
4.5001545,13.538562,postwar
3.973506,13.131996,postwar
4.5405846,13.455557,postwar
-6.112297,-57.253616,contemporary
3.9335444,13.133395,postwar
-15.581665,-66.435165,late_19th-century_style
34.346016,86.62874,postwar
1.8177099,14.99246,postwar
5.805735,7.867603,postwar
-15.582198,-66.43598,late_19th-century_style
-35.560505,89.13816,revival
5.820097,7.8580546,postwar
2.8744292,10.342971,postwar
-49.60305,65.39729,postwar
-8.626797,11.087908,postwar
1.3134179,15.926227,postwar
-49.60305,65.39729,postwar
-20.822197,-10.942841,revival
18.264404,-19.112146,contemporary
1.4714053,15.39424,postwar
1.3032836,15.373465,postwar
-24.049366,-9.873174,postwar
1.4714053,15.39424,postwar
1.3032836,15.373465,postwar
-12.691519,-71.55703,revival
4.408161,50.5503,postwar
-6.053109,54.321533,postwar
-28.249355,91.46765,revival
4.428415,50.646473,postwar
-3.2452786,44.351097,postwar
-11.830636,68.36327,interwar
-74.283516,-47.940994,revival
-22.062815,-51.377026,contemporary
-14.614695,-21.209156,postwar
-47.607113,-43.857025,early_19th-century_style
-9.4312105,37.11333,postwar
-14.680574,-70.85643,revival
-28.08398,-39.389305,postwar
-19.138788,-76.46375,postwar
-74.436,-33.112778,late_19th-century_style
-1.8716359,25.307775,late_19th-century_style
33.242203,33.69819,contemporary
-10.191045,16.509214,revival
33.242203,33.69819,contemporary
33.17382,33.62814,postwar
33.17311,33.624813,postwar
15.476803,31.296347,postwar
7.480128,34.15131,postwar
-42.257763,17.88272,late_19th-century_style
6.1107235,34.47973,postwar
-1.8768361,25.319124,late_19th-century_style
15.477074,31.294525,postwar
6.166991,34.529083,postwar
-33.049404,18.558937,postwar
33.164707,33.789814,postwar
33.1681,33.946507,postwar
-37.784733,13.694854,postwar
-61.699043,-28.909006,late_19th-century_style
33.16884,33.733078,postwar
12.021704,5.642831,postwar
-87.480606,-55.39389,18th-century_style
-35.50552,-74.64817,early_19th-century_style
28.70672,10.296524,postwar
-46.197456,51.80153,postwar
-26.031519,-70.477394,late_19th-century_style
-38.859913,-72.03931,late_19th-century_style
-26.031519,-70.477394,late_19th-century_style
-65.103584,-76.23475,late_19th-century_style
